1,False,True,0,22.0,25.187000000000001
1,False,True,0,22.0,25.166333333333331
1,False,True,0,22.0,25.270666666666667
1,False,True,40.076693058013916,22.080153386116027,25.312000000000001
1,False,True,80.11478996276855,22.160229579925538,25.312000000000001
1,False,True,120.14832806587219,22.240296656131743,25.312000000000001
1,False,True,160.18078899383545,22.320361577987672,25.25
1,False,True,200.2265191078186,22.400453038215637,25.25
1,False,True,240.28781914710999,22.48057563829422,25.166333333333331
1,False,True,0,22.0,25.062000000000001
1,False,True,40.08726906776428,22.08017453813553,25.0
1,False,True,80.11207008361816,22.160224140167237,25.125
1,False,True,120.1518759727478,22.240303751945497,25.041333333333331
1,False,True,160.2203347682953,22.32044066953659,25.0
1,False,True,200.26628160476685,22.400532563209534,25.0
1,False,True,240.2934446334839,22.480586889266966,24.937000000000001
1,False,True,280.31291365623474,22.56062582731247,24.937000000000001
1,False,False,320.32957673072815,22.640659153461456,0.0
1,True,False,360.36218667030334,22.720724373340605,0.0
1,False,True,0,22.0,24.875
1,False,True,40.06194996833801,22.080123899936677,24.875
1,False,True,80.08263683319092,22.160165273666383,24.832999999999998
1,False,True,120.09362888336182,22.240187257766724,24.75
1,False,True,160.13168907165527,22.32026337814331,24.791666666666668
1,False,True,200.16091418266296,22.400321828365325,24.728999999999999
1,False,True,240.18793201446533,22.480375864028932,24.791333333333331
1,False,True,280.2084290981293,22.56041685819626,24.791333333333331
1,False,True,320.21205496788025,22.64042410993576,24.791333333333331
1,False,True,360.24025201797485,22.72048050403595,24.687000000000001
1,False,True,400.27492690086365,22.800549853801726,24.625
1,False,True,440.29516768455505,22.88059033536911,24.625
1,False,True,0,22.0,24.562000000000001
1,False,True,40.05662393569946,22.0801132478714,24.562000000000001
1,False,True,80.08346891403198,22.160166937828063,24.562000000000001
1,False,True,120.10046887397766,22.240200937747954,24.562000000000001
1,False,True,160.1350679397583,22.320270135879518,24.562000000000001
1,False,True,200.17819094657898,22.400356381893157,24.5
1,False,True,240.22507095336914,22.48045014190674,24.457999999999998
1,False,True,280.269681930542,22.560539363861086,24.416333333333331
1,False,True,320.3257188796997,22.6406514377594,24.437000000000001
1,False,True,360.3608479499817,22.720721695899964,24.375
1,False,True,400.40584683418274,22.800811693668365,24.375
1,False,True,440.44819164276123,22.880896383285524,24.375
1,False,True,480.49308347702026,22.96098616695404,24.353999999999999
1,False,True,520.5226895809174,23.041045379161837,24.332999999999998
1,False,True,560.5471255779266,23.121094251155853,24.312000000000001
1,False,True,600.5961015224457,23.20119220304489,24.187000000000001
1,False,True,640.6110806465149,23.28122216129303,24.166333333333331
1,False,True,680.6234214305878,23.361246842861174,24.125
1,False,True,720.6681954860687,23.441336390972136,24.125
1,False,True,760.6872515678406,23.521374503135682,24.125
1,False,True,800.7089614868164,23.60141792297363,24.125
1,False,True,840.7258524894714,23.681451704978944,24.082999999999998
1,False,True,880.7545003890991,23.761509000778197,24.0
1,False,False,0,22.0,nan
1,True,False,0,22.0,20.103999999999999
1,True,False,0,22.0,20.25
1,True,False,40.00482797622681,22.080009655952452,20.25
1,True,False,80.03658986091614,22.16007317972183,20.25
1,True,False,120.06583499908447,22.24013166999817,20.25
1,True,False,160.0897078514099,22.32017941570282,20.25
1,True,False,200.11353397369385,22.400227067947387,20.291333333333331
1,True,False,240.13711309432983,22.48027422618866,20.333000000000002
1,True,False,280.1786561012268,22.560357312202452,20.312000000000001
1,True,False,320.19981694221497,22.64039963388443,20.416333333333331
1,True,False,360.22112011909485,22.72044224023819,20.270666666666667
1,True,False,400.256334066391,22.800512668132782,20.478999999999999
1,True,False,440.2870271205902,22.88057405424118,20.333000000000002
1,True,False,480.31540513038635,22.960630810260774,20.291333333333331
1,True,False,520.3387169837952,23.04067743396759,20.312000000000001
1,True,False,560.3553650379181,23.120710730075835,20.312000000000001
1,True,False,600.3848521709442,23.200769704341887,20.353999999999999
1,True,False,640.4075961112976,23.280815192222594,20.416333333333331
1,True,False,680.4249641895294,23.36084992837906,20.5
1,True,False,720.451502084732,23.440903004169463,20.457999999999998
1,True,False,760.489315032959,23.52097863006592,20.583000000000002
1,True,False,800.5141801834106,23.601028360366822,20.645666666666667
1,True,False,840.5424320697784,23.681084864139557,20.75
1,True,False,880.5645780563354,23.76112915611267,20.875
1,True,False,920.5960850715637,23.841192170143128,20.875
1,True,False,960.6444180011749,23.92128883600235,21.062000000000001
1,True,False,1000.6716530323029,24.001343306064605,21.208000000000002
1,True,False,1040.7034361362457,24.081406872272492,21.25
1,True,False,1080.7526450157166,24.16150529003143,21.375
1,True,False,1120.8011322021484,24.241602264404296,21.562000000000001
1,True,False,1160.8399641513824,24.321679928302764,23.332999999999998
1,True,False,1200.8687541484833,24.401737508296968,23.312000000000001
1,True,False,1240.8983261585236,24.481796652317048,23.541333333333331
1,True,False,1280.9199120998383,24.561839824199676,23.75
1,False,True,0,22.0,23.687000000000001
1,False,True,0,22.0,23.687000000000001
1,False,True,2.005981206893921,22.004011962413788,23.687000000000001
1,False,True,4.012270212173462,22.008024540424348,23.687000000000001
1,False,True,0,22.0,23.687000000000001
1,False,True,2.0061888694763184,22.004012377738952,23.687000000000001
1,False,True,4.01149582862854,22.008022991657256,23.687000000000001
1,False,True,6.01827597618103,22.012036551952363,23.687000000000001
1,False,True,8.024801015853882,22.016049602031707,23.687000000000001
1,False,True,10.030693054199219,22.0200613861084,23.687000000000001
1,True,False,0,40.0,23.687000000000001
1,True,False,2.0058908462524414,40.004011781692505,23.687000000000001
1,True,False,4.012411832809448,40.00802482366562,23.687000000000001
